Etr,Erot1_in,Erot2_in,Etr_out,Erot1_out,Erot2_out
1.0131716860712605e-20,6.039182614400921e-21,4.742626985165281e-21,2.0393760581814094e-20,4.494908522458039e-22,7.036367842535635e-23
1.3304466417181604e-20,1.2758890992278863e-22,1.4907426799356118e-20,1.8671531515249236e-20,2.4580456068467088e-21,7.210717737777969e-21
1.6644333708993054e-21,6.034354154772655e-22,1.9461645425321703e-22,1.6228471884466996e-21,7.655081674992141e-23,7.626552202265451e-22
4.752534664986862e-21,3.426811605228126e-21,2.1062938340943606e-21,3.929533404681731e-21,1.6641158066568904e-21,4.691115521880527e-21
6.0560494198111684e-21,4.090115684641222e-21,5.920579731814992e-21,1.4092780459337118e-20,1.146880458640919e-22,1.858221844710199e-21
8.537734746495447e-21,1.5296106024266573e-21,3.355165928407269e-21,1.2727016136078516e-20,2.716690820288191e-22,4.241433025143252e-22
9.905277431049572e-22,1.1954588674231171e-20,1.2418006430103424e-20,6.284299199625693e-22,1.715589724753694e-20,7.578616481993793e-21
5.111362112123152e-21,9.162332219538632e-22,2.9312145744617726e-21,5.137065766828222e-21,3.375421582847007e-21,4.465132662402325e-22
5.516887137774987e-21,5.5947460909005125e-21,3.211848058157295e-21,6.945967137404599e-21,1.9993938715300173e-21,5.378099277345225e-21
1.4992649954036945e-20,1.117648176345585e-21,8.768910682862985e-21,2.1480575967056898e-20,2.773029103794179e-21,6.256330319779297e-22
1.5548730873332409e-21,1.917805665479408e-21,6.0487103254946555e-21,3.3309613197067792e-21,2.5076627331020445e-21,3.683225475464357e-21
4.833207483297471e-21,5.556263940915257e-21,1.0930458821815146e-20,6.842306633906398e-21,8.36059381549324e-21,6.117326272910389e-21
7.96312388760519e-21,1.2533506553563207e-21,3.53606889300112e-21,9.125529303917648e-21,3.1253172399852787e-21,5.019167292351174e-22
1.1987567910369272e-21,3.564050987822113e-21,7.148929318432865e-21,6.456170669986272e-21,4.91366373549867e-22,4.963456236922892e-21
7.267551237618664e-22,7.24039455136437e-21,3.4537383715922165e-21,9.771072261682004e-22,4.113226901247535e-21,6.331186763973915e-21
2.6459839107829994e-21,3.228683677493172e-21,4.985007241630029e-22,4.0224329953093476e-21,2.2299012337639013e-24,2.3481151305739232e-21
8.743142940853283e-22,3.407516854834799e-21,3.726922698262529e-22,1.1435415159013442e-21,1.6371986338571065e-21,1.8734607156467382e-21
3.4503017723171926e-21,1.1852723268447365e-22,1.191118591042368e-21,2.9722819890256616e-21,1.6570379119146122e-21,1.3090651302778854e-22
1.2437775578370481e-21,1.3229324411358924e-21,1.4092019622092365e-21,2.255677115175208e-21,1.1569341632884372e-21,5.635618899212073e-22
1.0399409462139383e-21,4.137934307375961e-22,1.3669332290001232e-21,9.163666035174905e-22,1.7258114804299684e-21,1.7799968867789683e-22
1.1538128205059443e-20,5.3223206738887304e-21,2.1173801195084266e-21,7.281093913656337e-21,1.0506238073729888e-20,1.1907607194076689e-21
5.168470892675087e-21,6.7296097840565775e-21,1.50543799437409e-20,1.534338992224429e-20,1.974854812033396e-21,9.634296723970364e-21
1.2289567534131574e-21,2.199231667049276e-22,6.629390271815002e-22,1.5169057118077337e-21,4.708865977745159e-22,1.2456986532972284e-22
1.2950975822036706e-20,1.6904871452447342e-21,8.817934573483709e-22,8.384737609436232e-21,6.873448359494772e-21,2.6459023726962933e-22
2.7251047554240035e-21,1.071494633394485e-20,2.4075168127196725e-21,7.543816034067708e-21,5.8557540321077136e-21,2.4488003529213258e-21
7.5818482345364645e-22,5.252544438373674e-21,4.485613742658996e-21,1.3442384786859457e-21,2.6411632703086892e-21,6.510500067942181e-21
1.1492952109639418e-20,4.3964060553564305e-21,1.0167164660676718e-22,7.810863774489565e-21,7.61846955911095e-21,5.608618163295165e-22
2.4254899847717497e-21,4.5388303001452005e-21,1.735964004658469e-22,2.408252010001197e-21,2.4787713209371087e-21,2.252001805429436e-21
1.442169872153041e-20,5.5426339308709005e-21,9.485779058254244e-21,2.811940852446799e-20,3.2877219919214126e-22,1.0019620524998963e-21
1.1245120594852834e-20,3.310677507078083e-21,8.54896106996165e-21,2.0852612260644244e-20,1.0629796676734153e-21,1.188697063790269e-21
1.913753494965248e-21,7.76640322502694e-21,1.602109380738244e-21,3.45688221808582e-21,5.44010798286583e-21,2.385493326585346e-21
3.157467374087361e-21,3.062653506226575e-21,1.311297918844852e-21,2.3622095680426586e-21,1.96349141847069e-21,3.2050137840789584e-21
1.2424154093773465e-20,3.898995492211612e-21,8.897578145506977e-23,9.004970646033133e-21,7.196940842240879e-21,2.0873677955045327e-22
1.0395415609580449e-20,1.3119885956507342e-21,4.92914260399608e-21,7.35705540573926e-21,1.0643014337669688e-22,9.172247480754646e-21
1.8757080831911605e-21,3.6907447718690764e-21,1.5135341541212994e-21,1.6129450732501036e-21,5.323190714555928e-21,1.4310301684021052e-22
1.36565393936502e-21,1.240660372728669e-20,3.3673174062517075e-21,7.327764109183003e-21,8.841800843657302e-21,9.688264563216918e-22
1.2194947769559819e-20,5.490954918266889e-22,6.652852877104099e-22,6.101791220170438e-21,2.155730515584874e-21,5.15179490154553e-21
1.523637288577796e-20,6.247423119338416e-22,9.665849728030442e-21,2.1652305772928878e-20,1.060401901850759e-21,2.8141820493810935e-21
4.858613461460907e-21,3.931796010198421e-21,2.3668418380107438e-21,7.114271420496796e-21,3.930275726712905e-21,1.129826982637169e-22
9.68138587926674e-21,1.268312826791269e-20,3.700904316453485e-21,1.490339774694018e-20,7.31320450095713e-21,3.848577845969041e-21
2.924440593955923e-21,2.3631013161026986e-21,4.412398128384029e-21,3.691292408100648e-21,3.3916154180375846e-22,5.671132933508775e-21
2.9687930897049958e-21,1.4143553324724755e-21,9.12277347482823e-21,6.500948887850195e-21,3.1352096088182703e-21,3.869884546499726e-21
3.1494821692699076e-21,1.0282877079340392e-20,1.1196927767630608e-21,3.670798810514841e-21,5.924289379373349e-21,4.9568954120587425e-21
1.315031024134001e-21,3.000497751373754e-21,5.027737853062313e-21,8.986923470645471e-22,6.3294936841872466e-21,2.115783508272674e-21
8.654782183708621e-21,8.995259585573492e-21,4.571021254427653e-21,1.0345279515440308e-20,4.156372114024439e-21,7.719567781245905e-21
1.3496753517562528e-20,8.33930255748483e-21,9.24949351827617e-22,1.7351135215486326e-20,3.278765041342671e-21,2.131344848658652e-21
4.7910459667645346e-21,2.1239888321233108e-21,4.384595432444877e-23,2.8089423552204523e-21,1.4040616799034662e-21,2.744992768395615e-21
2.4109235960357217e-21,2.608562245949963e-22,2.9433087345269223e-21,3.703316378621549e-21,1.4565417626376512e-21,4.532752236039865e-22
1.5623322787287717e-21,3.595398795996184e-21,1.5104506215463806e-21,2.6347279953495297e-21,9.692397375153954e-22,3.0619600692326134e-21
2.201510310077628e-21,6.599614462960614e-21,6.336163583828584e-22,3.94602917899283e-21,2.484291638793459e-21,3.0044897483949902e-21
6.068160683204813e-21,6.434632169223955e-22,3.3039495461905003e-21,6.632012307715997e-21,2.4458452902817892e-21,9.396077510796165e-22
1.952042809851827e-21,2.4736767500247712e-21,1.4446486943396026e-21,1.8913269561665164e-21,3.9372954017263294e-21,4.0732792139435744e-23
6.564112938896658e-21,2.384229841617677e-22,2.9199188650897725e-21,8.359961210862016e-21,3.9710073431917676e-22,9.659102205369473e-22
7.498707569858919e-21,8.844217406359085e-21,3.9815192625850356e-21,3.613666198461847e-21,7.537951216955922e-21,9.171194408524623e-21
2.580444691552182e-22,3.040250806720731e-21,2.6315548479828076e-22,1.4275292902550887e-21,1.4680891862615978e-21,6.65395916226504e-22
6.64085401675338e-22,4.882910216532131e-21,1.4454570804365142e-22,2.1610433772880827e-21,9.628944404839866e-22,2.5679119663028337e-21
5.223473614942763e-21,3.0863499539816173e-21,4.1297236347613995e-21,8.053927516874759e-21,3.696350109298411e-21,6.889441052459772e-22
3.007871256485544e-21,2.1470670276420748e-20,6.317194730468033e-21,1.252733226449577e-20,1.0603966227308787e-20,7.664021138211735e-21
1.1338833416651856e-20,1.1837770673118178e-20,1.0552150434090204e-20,2.462238124459989e-20,4.8461657179158964e-21,4.259384605125992e-21
3.4926329592858334e-21,4.743829738507443e-22,1.6360232586675754e-21,5.191054916364055e-21,1.5351973591032546e-23,3.973512856453529e-22
6.728854821309076e-21,7.324603176344995e-21,9.771458370092646e-21,1.0913818599035125e-20,1.0419584714664562e-20,2.491281677230342e-21
7.8532787246737875e-22,2.294813076589919e-21,2.464110958425328e-21,1.2840347084776273e-21,3.006829519483658e-21,1.2536390791114394e-21
1.3425559747885396e-21,3.0019097817630525e-21,2.9857513546687172e-21,1.547769732639613e-21,1.4452099842137202e-21,4.3367845539001215e-21
5.016841299411826e-21,2.9732496481848828e-21,1.767007571323669e-21,5.694583423759157e-21,2.227231054273215e-22,3.838863975509869e-21
3.993075180285981e-21,2.778678505544775e-21,2.5908664140997485e-22,3.715743773173132e-21,1.2707301936938998e-22,3.1899769228404165e-21
1.9926749652885168e-20,2.9173564736004417e-22,2.564424018212866e-21,1.6289469975564814e-20,4.870993414102875e-21,1.6231695317602143e-21
1.3925630344037453e-21,5.58378022708061e-23,4.644811287671931e-21,2.774004482416058e-21,7.674327585501948e-22,2.552266875855903e-21
8.149474203932819e-22,1.38225947888952e-21,2.944852143114808e-21,2.398385154844114e-21,2.346076299562261e-21,3.9873756066156586e-22
3.450094688065807e-21,6.721917950619521e-21,1.29058488318463e-21,6.156667012794328e-21,4.193525435167903e-21,1.1132168253564231e-21
3.0764710248672464e-21,2.882474324798664e-21,1.2530370288917601e-21,3.734530440892656e-21,1.2047250889810174e-21,2.2725243279068205e-21
7.039591469701203e-21,1.526642789977584e-21,3.69625446177902e-21,7.019170382106072e-21,4.2930978260227956e-21,9.483198134438985e-22
8.566150664378498e-21,3.8860699896035766e-21,4.380042256578388e-22,9.267606209555849e-21,2.9102525319232615e-22,3.332480353098858e-21
1.3775786387681465e-20,6.900993410131329e-21,2.7567990280657583e-21,5.919265137143233e-21,7.846860802349882e-21,9.668619585558603e-21
7.81004557768395e-22,3.581975336100863e-21,2.6216494070880694e-21,2.665279417390238e-21,3.8589786934763975e-21,4.604694997322021e-22
2.8250740600533274e-21,1.5976410133307912e-22,1.4221940108778612e-21,2.4264153629030617e-21,1.5870369429206836e-21,3.945788665933194e-22
3.0107752544103803e-21,3.3667609721187055e-21,7.7587431669941285e-22,4.192794668317264e-21,1.922069468633186e-21,1.0389748138258514e-21
2.4430292876688762e-21,1.3262723768148592e-21,1.715840817439168e-21,3.3417471170687506e-21,1.9717322234641974e-21,1.7215917096197575e-22
4.58784840165543e-21,3.4616489864649426e-21,2.5489446567767e-22,4.8981970622818694e-21,1.3385784249573017e-21,2.0683420045922306e-21
1.5141608246545777e-21,4.292982419686353e-22,2.976451941864747e-21,3.7345848813035344e-21,8.796926769721917e-22,3.0613327121592937e-22
1.5126323317865168e-20,2.4996147632596085e-20,1.0174359062855425e-20,2.3626237045214284e-20,1.42090895591194e-20,1.245966007451636e-20
4.334764766606902e-21,1.1043212415810694e-20,2.2931888027264026e-21,8.259352622718215e-21,6.603170076953199e-21,2.8095094999914608e-21
1.0575603901123771e-20,4.864214038894395e-22,2.7731607448705353e-21,4.995924610582663e-21,3.840503061327279e-21,4.9993690411422134e-21
5.84429332952697e-21,1.3002587600302236e-21,2.8849241354186046e-21,3.138616962965835e-21,7.318046955348844e-22,6.158786470651739e-21
1.2792189828226282e-20,3.891020050492627e-21,2.347943326254894e-22,5.9287838765233525e-21,3.385838169974149e-21,7.603551794139265e-21
1.256304631440055e-20,7.254480883259017e-22,9.545669752324156e-22,7.633314654960267e-21,4.439732100511814e-21,2.1700601353248288e-21
7.960792571502423e-21,9.67314874540905e-21,6.236464485648945e-21,2.0961559297471723e-20,2.645231305015303e-21,2.619258041112359e-22
5.002265467570082e-21,1.020584830685323e-20,3.5541195032419455e-21,7.007534264454967e-21,5.845988173046711e-21,5.910478576197038e-21
1.2479284539382182e-21,5.514742179410777e-21,1.1414763096474985e-21,4.709253838962023e-21,5.383816371674768e-22,2.657514496277908e-21
1.5438964204135704e-21,7.849221864870259e-21,8.181944783280014e-22,1.9130739486903102e-21,5.6172354101299956e-21,2.6812741895902184e-21
2.7882613243323317e-21,3.1482045475053964e-21,6.778264956878973e-21,4.432229672093336e-21,2.3292550507411095e-22,8.05110280615753e-21
1.3196022719746226e-21,8.411609384622099e-22,8.329603805662156e-21,3.1506552472891512e-21,5.740879244092962e-21,1.5973852925984257e-21
1.2803592144915273e-21,5.978242362060103e-22,2.99691507394998e-21,2.4314114264067878e-21,1.166729036347697e-21,1.2756206030587572e-21
2.071495933538494e-21,1.9920918150061875e-21,1.2045863672919733e-21,3.725800538363884e-21,3.1528757615011686e-22,1.2274042609713113e-21
7.152236495824444e-21,1.384723312472448e-21,4.2131084448398405e-21,1.0480778387642754e-20,1.8352344083418036e-21,4.335608716094139e-22
1.0966243972427972e-20,9.669362112233446e-21,4.807636768546077e-21,7.346487045967669e-21,1.7513056090890087e-20,5.845224469871123e-22
5.477445453484466e-21,1.0091695484313011e-21,8.071586994931357e-22,3.614777045911988e-21,2.5561546421940103e-21,1.122627311438466e-21
7.537092682363519e-21,1.9194765192337641e-22,1.385478777579639e-22,5.8029190491175675e-21,1.8846148077186194e-21,1.8008214730747492e-22
2.783572417090765e-22,4.968526811765626e-22,2.2751895150997117e-22,5.733084206098198e-22,1.9279115303902257e-22,2.368971061382183e-22
4.06867220172699e-21,1.401919152954044e-21,9.764346856542602e-21,6.473629812642573e-21,2.1516981638051683e-21,6.61032697202309e-21
1.3720959666656347e-20,4.0562818448881924e-21,6.162496325840913e-21,2.2171699257058372e-20,7.81366427529846e-22,9.868582719637759e-22
4.470092682939565e-22,2.939891809880022e-21,2.006958704136199e-21,2.421390188685225e-21,6.051866680478197e-22,2.3674520407879405e-21
3.609335965934306e-21,6.163884777523597e-21,3.9019405697440535e-21,6.995799136555566e-21,3.2688736814160265e-21,3.4105040911956464e-21
1.3173387789338869e-20,6.818179155743307e-22,1.5683784066711084e-20,1.8962452293759626e-20,6.820168532686069e-21,3.756457243598955e-21
4.450955884217893e-21,3.5291962213981965e-21,5.308245074755088e-21,8.868074930792905e-21,2.7512475266792482e-21,1.6696244138321053e-21
5.850965652935532e-21,4.071618943088265e-21,1.1746941533369872e-20,9.452021183195589e-21,4.946848488602e-21,7.270431273147e-21
2.077053827426216e-21,9.103152426697629e-22,3.5221403997486256e-21,4.245224195048866e-21,1.011948896923793e-21,1.2520498307264588e-21
5.069954128116739e-21,1.39626780397859e-21,3.430037574510778e-21,8.518630693650151e-21,3.30649373395139e-22,1.0469401302494724e-21
2.860263893227783e-21,9.055440547215889e-21,3.0937159279826628e-21,7.238188380304754e-21,4.763738078658753e-21,3.0081336321607804e-21
2.7135130131789446e-21,8.486828248505905e-21,1.0381568156433567e-20,6.764290396796998e-21,2.565021496115768e-21,1.2253314760089955e-20
5.550640391423948e-21,2.4802987365014022e-21,1.7070600596994408e-21,7.215834499899732e-21,4.368509928778932e-22,2.0854425299463085e-21
6.082179832804767e-21,1.8915246759489607e-21,2.679175242306033e-22,7.57303808650893e-21,2.9429073290108793e-23,6.3894442838497535e-22
2.7613492850884875e-21,6.317935219701674e-21,1.1810429454992197e-20,9.44230745919633e-21,4.919615491521154e-21,6.5267092602916946e-21
1.444452103905228e-20,2.0445268838180506e-21,2.6065606324860854e-21,1.2465146421720836e-20,2.0122162757176743e-22,6.427526595210022e-21
3.2567223457253117e-21,4.819736521895793e-22,5.1187815630170595e-21,1.9743721959494838e-21,3.2190573133753155e-21,3.664968734558076e-21
4.6359583519613426e-21,1.0603381921655255e-22,2.125126068189885e-21,6.062097453920613e-21,2.6453098948046225e-22,5.411449232484467e-22
9.457128570409847e-21,4.07033365316109e-21,1.351670947155438e-22,1.2043976725000691e-20,7.250612242473792e-22,8.92839115687243e-22
1.3275494711750307e-20,3.8189631597870473e-22,2.105927510643176e-21,5.432809162784198e-21,2.7979572658191354e-21,7.532243135241277e-21
3.519642333298187e-21,2.652491646983485e-21,4.655671776021379e-21,6.975669362294752e-21,3.430017112552347e-21,4.214563247061415e-22
5.008559463758749e-21,3.3884533997626695e-22,3.041295040940866e-22,2.3898217999181983e-21,1.4397262031481524e-22,3.117917551510231e-21
2.2339471652030842e-21,2.3082331983164417e-22,3.813511503028629e-22,1.409161667784848e-21,8.025411197301277e-22,6.329244618276647e-22
1.8628006478393e-21,1.9330569988820427e-21,6.417526062608384e-22,1.2815507703171185e-21,3.697381998602778e-22,2.785918309052929e-21
4.4767778127800634e-21,2.0174848972709438e-21,2.0344750422681683e-22,5.191995023240772e-21,3.5535354062465493e-22,1.1506118452825975e-21
6.2589839440325485e-22,5.264993947096499e-21,6.0920321321138706e-21,4.560077440507236e-21,6.513115731145392e-21,9.09859763382426e-22
7.255081764484481e-22,7.220427715228055e-24,2.422636875921931e-21,7.258773892961188e-22,1.9133437928079495e-21,5.173329110597571e-22
7.969448923610441e-21,1.3651620922017916e-20,6.191749842725499e-22,3.496063824959997e-21,1.0947906286591978e-20,7.796688751180257e-21
2.175813504968999e-21,1.9530299879163776e-21,3.0345679991791614e-21,4.0960937320531945e-21,2.3295530044374136e-22,2.835229265907963e-21
1.483732915129829e-20,1.322996751366993e-21,8.830112503114661e-22,1.0013415400185564e-20,2.107151472440647e-21,4.923262516582698e-21
2.4053065819036306e-21,1.1035866761638266e-21,3.655513096740259e-22,3.450164266368453e-21,2.0517360217622849e-22,2.1787042766678007e-22
1.3742647881556143e-21,4.998432022559736e-23,5.688707826934245e-22,1.9444064020898943e-21,2.4924286755956827e-23,2.416027210763692e-23
5.2562221173614116e-21,4.319666598759148e-21,7.18460151942174e-21,9.640241122175551e-21,5.419492828329249e-21,1.70011972012807e-21
5.754756555715268e-21,6.0382858227252456e-21,1.3605935380563008e-20,1.0930227294402385e-20,9.13816634327958e-21,5.330378922625557e-21
4.5217975074534285e-21,4.2481931459618925e-21,1.2426254569865084e-21,5.4696344090545844e-21,1.7039991019297405e-21,2.83946592617545e-21
2.4748516227950997e-21,1.6634877801816913e-21,4.8951982114865535e-22,2.740887631286949e-21,4.385004151193398e-22,1.4487920140965184e-21
4.164237962412111e-21,5.443833862081885e-22,4.060093824414458e-21,6.4489798666759184e-21,6.773375773812011e-22,1.6423111754087963e-21
3.602608581489535e-21,9.293554299390926e-23,1.0542278215180488e-21,4.2189318251380655e-21,4.448633890830622e-22,8.761582514910078e-23
1.784626281514354e-20,6.5915032353672325e-21,1.1013719844887495e-20,3.0404872953545566e-20,2.354450793246387e-21,2.691657340179679e-21
